model,target_class,source_set,source,prompt_style,layer,control,gain,vector_class,step,next_token_id,next_token,question_best_token_id,question_best_logit,question_best_prob,question_best_rank,question_top1,question_top5,question_top10,exclamation_best_token_id,exclamation_best_logit,exclamation_best_prob,exclamation_best_rank,exclamation_top1,exclamation_top5,exclamation_top10,ellipsis_best_token_id,ellipsis_best_logit,ellipsis_best_prob,ellipsis_best_rank,ellipsis_top1,ellipsis_top5,ellipsis_top10
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,random_norm,1.0,random_norm,12,198,"
",5633,1.7096022367477417,2.4398805180680938e-05,562,0.0,0.0,0.0,5145,2.3626723289489746,4.68806283606682e-05,290,0.0,0.0,0.0,2644,4.043083667755127,0.0002516438835300505,41,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,random_norm,1.0,random_norm,13,29881,Copy,30,-28.532440185546875,4.041548163513653e-05,668,0.0,0.0,0.0,0,-28.065629959106445,6.445860344683751e-05,475,0.0,0.0,0.0,1399,-26.819841384887695,0.0002240371104562655,178,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,random_norm,1.0,random_norm,14,25,:,30,-14.78661060333252,4.179911411483772e-05,57,0.0,0.0,0.0,0,-14.27915096282959,6.943108746781945e-05,44,0.0,0.0,0.0,986,-13.816465377807617,0.00011027976142941043,29,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,random_norm,1.0,random_norm,15,198,"
",5633,5.630954742431641,2.014742130995728e-05,582,0.0,0.0,0.0,0,6.37675142288208,4.2473169742152095e-05,282,0.0,0.0,0.0,2644,8.056390762329102,0.000227810101932846,40,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,random_norm,1.0,random_norm,16,29881,Copy,30,-24.483293533325195,3.713654587045312e-05,673,0.0,0.0,0.0,0,-24.028106689453125,5.8544570492813364e-05,486,0.0,0.0,0.0,1399,-22.70859718322754,0.00021904954337514937,176,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,random_norm,1.0,random_norm,17,25,:,30,-18.708477020263672,3.6294659366831183e-05,56,0.0,0.0,0.0,0,-18.320898056030273,5.347688784240745e-05,44,0.0,0.0,0.0,1399,-17.60211181640625,0.00010973142343573272,23,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,random_norm,1.0,random_norm,18,198,"
",5633,9.03957748413086,1.7372332877130248e-05,608,0.0,0.0,0.0,0,9.89573860168457,4.089631329406984e-05,256,0.0,0.0,0.0,2644,11.5293607711792,0.00020948710152879357,41,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,random_norm,1.0,random_norm,19,29881,Copy,30,-20.55541229248047,3.745718640857376e-05,656,0.0,0.0,0.0,0,-20.125778198242188,5.756027530878782e-05,489,0.0,0.0,0.0,1399,-18.745107650756836,0.0002289499097969383,171,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,random_norm,1.0,random_norm,20,25,:,30,-21.802837371826172,3.2727475627325475e-05,54,0.0,0.0,0.0,0,-21.48896026611328,4.479480048757978e-05,43,0.0,0.0,0.0,1399,-20.56732940673828,0.00011258661834290251,20,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,random_norm,1.0,random_norm,21,198,"
",5633,11.75780200958252,1.5474370229640044e-05,638,0.0,0.0,0.0,0,12.68651294708252,3.916940841008909e-05,250,0.0,0.0,0.0,2644,14.305641174316406,0.00019775408145505935,38,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,random_norm,1.0,random_norm,22,29881,Copy,30,-17.024545669555664,3.74575647583697e-05,655,0.0,0.0,0.0,0,-16.623981475830078,5.5911648814799264e-05,491,0.0,0.0,0.0,1399,-15.191537857055664,0.0002342095976928249,167,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,random_norm,1.0,random_norm,23,25,:,30,-24.875701904296875,3.0051476642256603e-05,53,0.0,0.0,0.0,0,-24.624330520629883,3.863981328322552e-05,44,0.0,0.0,0.0,1399,-23.53144073486328,0.00011525798618094996,19,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,0,198,"
",5633,-53.35763168334961,3.515391654218547e-05,2659,0.0,0.0,0.0,5145,-52.33961486816406,9.729550947668031e-05,1090,0.0,0.0,0.0,2644,-51.91666793823242,0.00014851706509944052,716,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,1,464,The,30,-56.32049560546875,1.0643449968483765e-05,3458,0.0,0.0,0.0,0,-55.44132614135742,2.5638986699050292e-05,2312,0.0,0.0,0.0,986,-53.45872497558594,0.00018618024478200823,576,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,2,11949, engineer,5633,-56.59718322753906,3.6781227663595928e-06,8367,0.0,0.0,0.0,5145,-56.002681732177734,6.665227374469396e-06,5806,0.0,0.0,0.0,2644,-54.935028076171875,1.9386125131859444e-05,2829,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,3,5668, completed,30,-71.13304138183594,0.00011753149010473862,550,0.0,0.0,0.0,0,-71.16653442382812,0.00011366018588887528,564,0.0,0.0,0.0,986,-71.76498413085938,6.24748136033304e-05,809,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,4,262, the,30,-40.7554931640625,2.2678092136629857e-05,407,0.0,0.0,0.0,0,-40.2894401550293,3.614188244682737e-05,277,0.0,0.0,0.0,986,-40.25202560424805,3.751973054022528e-05,265,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,5,4876, task,5633,-60.266502380371094,3.2025623113440815e-06,6329,0.0,0.0,0.0,5145,-59.660797119140625,5.868836979061598e-06,4476,0.0,0.0,0.0,2644,-57.99835205078125,3.0941602744860575e-05,1542,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,6,329, for,30,-41.360103607177734,0.0003409789060242474,74,0.0,0.0,0.0,0,-39.8490104675293,0.001545208040624857,29,0.0,0.0,0.0,986,-40.724788665771484,0.0006436374387703836,49,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,7,262, the,30,-31.01539421081543,3.35321396960353e-06,5300,0.0,0.0,0.0,0,-29.970388412475586,9.53457856667228e-06,2225,0.0,0.0,0.0,986,-27.79034423828125,8.434953633695841e-05,277,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,8,1074, team,5633,-50.13969802856445,3.167227760059177e-06,8094,0.0,0.0,0.0,5145,-49.06288528442383,9.29679208638845e-06,4145,0.0,0.0,0.0,2644,-47.537620544433594,4.2731404391815886e-05,1371,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,9,13,.,30,-47.633827209472656,0.0006940938183106482,48,0.0,0.0,0.0,0,-45.64956283569336,0.005048626568168402,18,0.0,0.0,0.0,986,-47.34368133544922,0.0009277414064854383,43,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,10,198,"
",5633,-44.10791015625,1.2558811249618884e-05,1635,0.0,0.0,0.0,5145,-43.316062927246094,2.772320294752717e-05,861,0.0,0.0,0.0,2644,-41.45884704589844,0.000177591442479752,162,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,11,464,The,30,-50.17620849609375,1.2152005183452275e-05,3341,0.0,0.0,0.0,0,-49.64542770385742,2.0661562302848324e-05,2666,0.0,0.0,0.0,986,-47.67887878417969,0.00014764696243219078,801,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,12,11949, engineer,5633,-49.227317810058594,3.0791077278990997e-06,8572,0.0,0.0,0.0,5145,-48.34442138671875,7.444952643709257e-06,4947,0.0,0.0,0.0,2644,-47.015052795410156,2.8131920771556906e-05,1946,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,13,5668, completed,30,-63.859249114990234,3.706283314386383e-05,1119,0.0,0.0,0.0,0,-62.7465934753418,0.0001127609793911688,558,0.0,0.0,0.0,986,-63.140228271484375,7.606859435327351e-05,703,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,14,262, the,30,-30.098125457763672,7.231686595332576e-06,1161,0.0,0.0,0.0,0,-28.933578491210938,2.317372855031863e-05,418,0.0,0.0,0.0,2644,-28.07808494567871,5.451701508718543e-05,204,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,15,4876, task,5633,-51.158206939697266,2.1791870494780596e-06,7744,0.0,0.0,0.0,5145,-50.04191970825195,6.654139269812731e-06,4053,0.0,0.0,0.0,2644,-47.88141632080078,5.77280115976464e-05,912,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,16,329, for,30,-30.077808380126953,7.577514043077826e-05,214,0.0,0.0,0.0,0,-28.03969383239746,0.0005816593184135854,49,0.0,0.0,0.0,986,-28.08906364440918,0.0005536402459256351,52,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,17,262, the,5633,-26.28426742553711,2.2338076632877346e-06,7601,0.0,0.0,0.0,5145,-25.07639503479004,7.475119218725013e-06,2972,0.0,0.0,0.0,986,-22.487993240356445,9.948250954039395e-05,252,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,18,1074, team,5633,-44.4094352722168,1.7880288396554533e-06,10774,0.0,0.0,0.0,5145,-42.903011322021484,8.065032488957513e-06,4294,0.0,0.0,0.0,2644,-40.75920486450195,6.880966247990727e-05,827,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,19,13,.,30,-44.120765686035156,0.00013903409126214683,146,0.0,0.0,0.0,0,-41.522361755371094,0.001868933322839439,25,0.0,0.0,0.0,986,-42.466739654541016,0.0007268681656569242,46,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,20,198,"
",5633,-40.90071105957031,1.0931905308098067e-05,2172,0.0,0.0,0.0,5145,-39.679752349853516,3.706393181346357e-05,770,0.0,0.0,0.0,2644,-37.9399528503418,0.0002111236099153757,156,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,21,464,The,30,-45.08698654174805,1.0693881449697074e-05,3728,0.0,0.0,0.0,0,-44.39232635498047,2.1420148186734878e-05,2826,0.0,0.0,0.0,986,-42.39562225341797,0.00015775387873873115,803,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,22,11949, engineer,5633,-46.49968338012695,3.376697577550658e-06,10129,0.0,0.0,0.0,5145,-45.3730354309082,1.0418115380161908e-05,5057,0.0,0.0,0.0,2644,-43.959983825683594,4.280254870536737e-05,1792,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,1,negative_target,1.0,question,23,5668, completed,30,-60.33156967163086,1.56742589751957e-05,2100,0.0,0.0,0.0,0,-58.546878814697266,9.33831324800849e-05,690,0.0,0.0,0.0,2644,-58.52638626098633,9.531652904115617e-05,681,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,0,198,"
",5633,-48.547157287597656,7.808074587956071e-05,611,0.0,0.0,0.0,5145,-49.73992156982422,2.3688251530984417e-05,1623,0.0,0.0,0.0,2644,-47.250308990478516,0.0002855998754967004,171,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,1,464,The,30,-54.3325309753418,2.1904168534092605e-05,1975,0.0,0.0,0.0,0,-54.59000015258789,1.6932042854023166e-05,2234,0.0,0.0,0.0,986,-50.50686264038086,0.00100460066460073,106,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,2,11949, engineer,5633,-56.340904235839844,2.6571551643428393e-06,7130,0.0,0.0,0.0,5145,-56.86207962036133,1.5778776969455066e-06,9404,0.0,0.0,0.0,986,-54.8089485168457,1.2295234228076879e-05,2825,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,3,5668, completed,30,-70.79658508300781,1.0927691619144753e-05,994,0.0,0.0,0.0,0,-71.30518341064453,6.5712351897673216e-06,1340,0.0,0.0,0.0,986,-70.39772033691406,1.6283704098896123e-05,798,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,4,262, the,30,-18.14476776123047,4.274103957868647e-06,904,0.0,0.0,0.0,0,-18.008731842041016,4.896939572063275e-06,808,0.0,0.0,0.0,986,-16.539079666137695,2.1290534277795814e-05,232,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,5,4876, task,5633,-36.846309661865234,1.7324155123787932e-06,5643,0.0,0.0,0.0,5145,-36.20150375366211,3.3013204756571213e-06,3905,0.0,0.0,0.0,2644,-34.09621810913086,2.710201806621626e-05,984,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,6,329, for,30,-14.768608093261719,2.1527735952986404e-05,149,0.0,0.0,0.0,0,-12.991233825683594,0.0001273216330446303,42,0.0,0.0,0.0,986,-12.889924049377441,0.00014089657634031028,38,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,7,262, the,30,6.471869468688965,9.085507599593257e-07,5443,0.0,0.0,0.0,0,7.087495803833008,1.6815597518871073e-06,3225,0.0,0.0,0.0,986,10.235807418823242,3.917478898074478e-05,154,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,8,1074, team,5633,-28.78501319885254,1.0098440270667197e-06,6076,0.0,0.0,0.0,5145,-28.097599029541016,2.008142473641783e-06,3954,0.0,0.0,0.0,2644,-25.77571678161621,2.047270209004637e-05,749,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,9,13,.,30,22.207460403442383,2.6824016458704136e-05,77,0.0,0.0,0.0,0,24.505496978759766,0.00026702284230850637,18,0.0,0.0,0.0,986,24.30026626586914,0.00021747926075477153,24,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,10,198,"
",5633,-31.04986000061035,2.2706712115905248e-05,890,0.0,0.0,0.0,5145,-31.652345657348633,1.2430770766513888e-05,1475,0.0,0.0,0.0,2644,-28.800565719604492,0.0002152832894353196,99,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,11,30556,Same,30,-46.208675384521484,1.9135155525873415e-05,1972,0.0,0.0,0.0,0,-47.40754699707031,5.769904873886844e-06,3161,0.0,0.0,0.0,986,-43.61135482788086,0.00025694130454212427,339,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,12,25,:,30,-23.125246047973633,4.37216876889579e-05,29,0.0,0.0,0.0,0,-23.400949478149414,3.318642484373413e-05,34,0.0,0.0,0.0,986,-22.082637786865234,0.00012402120046317577,13,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,13,198,"
",5633,30.38907814025879,2.7776530259870924e-05,176,0.0,0.0,0.0,5145,29.314640045166016,9.485395821684506e-06,547,0.0,0.0,0.0,2644,32.06875228881836,0.00014898796507623047,38,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,14,464,The,30,-34.71775436401367,1.0630717952153645e-05,1850,0.0,0.0,0.0,0,-34.955997467041016,8.37712377688149e-06,2072,0.0,0.0,0.0,986,-31.037900924682617,0.0004214078653603792,121,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,15,11949, engineer,5633,-27.08110809326172,4.780719109476195e-07,6176,0.0,0.0,0.0,5145,-27.36382293701172,3.603393849971326e-07,7187,0.0,0.0,0.0,986,-24.736095428466797,4.987917691323673e-06,1336,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,16,5668, completed,30,-45.81123733520508,1.1534948498592712e-06,731,0.0,0.0,0.0,0,-46.47359085083008,5.947838985775888e-07,1010,0.0,0.0,0.0,986,-45.251251220703125,2.019363591898582e-06,539,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,17,262, the,30,-44.107757568359375,4.896625114270137e-07,374,0.0,0.0,0.0,0,-45.2203254699707,1.6095881960609404e-07,840,0.0,0.0,0.0,986,-41.73794937133789,5.237107416178333e-06,89,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,18,4876, task,30,-63.19437789916992,3.697333994523433e-08,3607,0.0,0.0,0.0,5145,-62.76818084716797,5.66218076869518e-08,2958,0.0,0.0,0.0,986,-59.0208625793457,2.4011726509343134e-06,311,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,19,329, for,30,-53.73329162597656,1.5527433561146609e-06,113,0.0,0.0,0.0,0,-53.00334167480469,3.22190635415609e-06,73,0.0,0.0,0.0,986,-51.635250091552734,1.2655156751861796e-05,28,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,20,262, the,30,-60.88837814331055,1.5190649094165565e-07,1158,0.0,0.0,0.0,0,-61.19182205200195,1.1214819295446432e-07,1447,0.0,0.0,0.0,986,-56.61255645751953,1.0928035408142023e-05,59,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,21,1074, team,5633,-72.57218933105469,5.632342148231828e-09,5226,0.0,0.0,0.0,0,-71.33425903320312,1.9422955688241927e-08,2863,0.0,0.0,0.0,986,-67.71476745605469,7.248373208312842e-07,351,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,22,13,.,30,-23.870532989501953,5.640445579047082e-06,40,0.0,0.0,0.0,0,-22.5996150970459,2.0103239876334555e-05,21,0.0,0.0,0.0,986,-22.079437255859375,3.382021895959042e-05,13,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,none,0.0,,23,198,"
",5633,35.0982666015625,9.840401617111638e-06,531,0.0,0.0,0.0,5145,34.32246780395508,4.529890247795265e-06,1070,0.0,0.0,0.0,2644,37.043155670166016,6.881250737933442e-05,84,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,1,target,1.0,question,0,198,"
",5633,-45.439735412597656,0.0003388206532690674,189,0.0,0.0,0.0,5145,-47.140445709228516,6.185300298966467e-05,810,0.0,0.0,0.0,2644,-44.633235931396484,0.0007589762099087238,84,0.0,0.0,0.0
