scale,language,template_id,level,text,marker
affect,en,103,2,the artist loves this city in private.,loves
affect,en,104,-2,the artist hates the song after the meeting.,hates
affect,en,104,-1,the artist dislikes the song after the meeting.,dislikes
affect,en,104,0,the artist feels indifferent toward the song after the meeting.,indifferent
affect,en,104,1,the artist likes the song after the meeting.,likes
affect,en,104,2,the artist loves the song after the meeting.,loves
affect,en,105,-2,the neighbor hates this system in private.,hates
affect,en,105,-1,the neighbor dislikes this system in private.,dislikes
affect,en,105,0,the neighbor feels indifferent toward this system in private.,indifferent
affect,en,105,1,the neighbor likes this system in private.,likes
affect,en,105,2,the neighbor loves this system in private.,loves
affect,en,106,-2,the user hates you after the meeting.,hates
affect,en,106,-1,the user dislikes you after the meeting.,dislikes
affect,en,106,0,the user feels indifferent toward you after the meeting.,indifferent
affect,en,106,1,the user likes you after the meeting.,likes
affect,en,106,2,the user loves you after the meeting.,loves
affect,en,107,-2,the critic hates this idea during the review.,hates
affect,en,107,-1,the critic dislikes this idea during the review.,dislikes
affect,en,107,0,the critic feels indifferent toward this idea during the review.,indifferent
affect,en,107,1,the critic likes this idea during the review.,likes
affect,en,107,2,the critic loves this idea during the review.,loves
affect,en,108,-2,the critic hates the song at the end.,hates
affect,en,108,-1,the critic dislikes the song at the end.,dislikes
affect,en,108,0,the critic feels indifferent toward the song at the end.,indifferent
affect,en,108,1,the critic likes the song at the end.,likes
affect,en,108,2,the critic loves the song at the end.,loves
affect,en,109,-2,I hates the song during the review.,hates
affect,en,109,-1,I dislikes the song during the review.,dislikes
affect,en,109,0,I feels indifferent toward the song during the review.,indifferent
affect,en,109,1,I likes the song during the review.,likes
affect,en,109,2,I loves the song during the review.,loves
affect,en,110,-2,I hates you today.,hates
affect,en,110,-1,I dislikes you today.,dislikes
affect,en,110,0,I feels indifferent toward you today.,indifferent
affect,en,110,1,I likes you today.,likes
affect,en,110,2,I loves you today.,loves
affect,en,111,-2,the artist hates this system in private.,hates
affect,en,111,-1,the artist dislikes this system in private.,dislikes
affect,en,111,0,the artist feels indifferent toward this system in private.,indifferent
affect,en,111,1,the artist likes this system in private.,likes
affect,en,111,2,the artist loves this system in private.,loves
affect,en,112,-2,she hates this film in private.,hates
affect,en,112,-1,she dislikes this film in private.,dislikes
affect,en,112,0,she feels indifferent toward this film in private.,indifferent
affect,en,112,1,she likes this film in private.,likes
affect,en,112,2,she loves this film in private.,loves
affect,en,113,-2,the critic hates the design at the end.,hates
affect,en,113,-1,the critic dislikes the design at the end.,dislikes
affect,en,113,0,the critic feels indifferent toward the design at the end.,indifferent
affect,en,113,1,the critic likes the design at the end.,likes
affect,en,113,2,the critic loves the design at the end.,loves
affect,en,114,-2,she hates this idea after the meeting.,hates
affect,en,114,-1,she dislikes this idea after the meeting.,dislikes
affect,en,114,0,she feels indifferent toward this idea after the meeting.,indifferent
affect,en,114,1,she likes this idea after the meeting.,likes
affect,en,114,2,she loves this idea after the meeting.,loves
affect,en,115,-2,the neighbor hates this idea at the end.,hates
affect,en,115,-1,the neighbor dislikes this idea at the end.,dislikes
affect,en,115,0,the neighbor feels indifferent toward this idea at the end.,indifferent
affect,en,115,1,the neighbor likes this idea at the end.,likes
affect,en,115,2,the neighbor loves this idea at the end.,loves
affect,en,116,-2,she hates this city during the review.,hates
affect,en,116,-1,she dislikes this city during the review.,dislikes
affect,en,116,0,she feels indifferent toward this city during the review.,indifferent
affect,en,116,1,she likes this city during the review.,likes
affect,en,116,2,she loves this city during the review.,loves
affect,en,117,-2,I hates this city today.,hates
affect,en,117,-1,I dislikes this city today.,dislikes
affect,en,117,0,I feels indifferent toward this city today.,indifferent
affect,en,117,1,I likes this city today.,likes
affect,en,117,2,I loves this city today.,loves
affect,en,118,-2,the researcher hates the proposal after the meeting.,hates
affect,en,118,-1,the researcher dislikes the proposal after the meeting.,dislikes
affect,en,118,0,the researcher feels indifferent toward the proposal after the meeting.,indifferent
affect,en,118,1,the researcher likes the proposal after the meeting.,likes
affect,en,118,2,the researcher loves the proposal after the meeting.,loves
affect,en,119,-2,the critic hates the proposal today.,hates
affect,en,119,-1,the critic dislikes the proposal today.,dislikes
affect,en,119,0,the critic feels indifferent toward the proposal today.,indifferent
affect,en,119,1,the critic likes the proposal today.,likes
affect,en,119,2,the critic loves the proposal today.,loves
size,en,0,-2,I calls this city tiny at the end.,tiny
size,en,0,-1,I calls this city small at the end.,small
size,en,0,0,I calls this city ordinary at the end.,ordinary
size,en,0,1,I calls this city large at the end.,large
size,en,0,2,I calls this city huge at the end.,huge
size,en,1,-2,the artist calls the song tiny today.,tiny
size,en,1,-1,the artist calls the song small today.,small
size,en,1,0,the artist calls the song ordinary today.,ordinary
size,en,1,1,the artist calls the song large today.,large
size,en,1,2,the artist calls the song huge today.,huge
size,en,2,-2,the neighbor calls the design tiny in private.,tiny
size,en,2,-1,the neighbor calls the design small in private.,small
size,en,2,0,the neighbor calls the design ordinary in private.,ordinary
size,en,2,1,the neighbor calls the design large in private.,large
size,en,2,2,the neighbor calls the design huge in private.,huge
size,en,3,-2,the user calls this film tiny during the review.,tiny
size,en,3,-1,the user calls this film small during the review.,small
size,en,3,0,the user calls this film ordinary during the review.,ordinary
size,en,3,1,the user calls this film large during the review.,large
size,en,3,2,the user calls this film huge during the review.,huge
size,en,4,-2,the neighbor calls the proposal tiny today.,tiny
size,en,4,-1,the neighbor calls the proposal small today.,small
size,en,4,0,the neighbor calls the proposal ordinary today.,ordinary
size,en,4,1,the neighbor calls the proposal large today.,large
size,en,4,2,the neighbor calls the proposal huge today.,huge
size,en,5,-2,she calls this city tiny after the meeting.,tiny
size,en,5,-1,she calls this city small after the meeting.,small
size,en,5,0,she calls this city ordinary after the meeting.,ordinary
size,en,5,1,she calls this city large after the meeting.,large
size,en,5,2,she calls this city huge after the meeting.,huge
size,en,6,-2,I calls this city tiny after the meeting.,tiny
size,en,6,-1,I calls this city small after the meeting.,small
size,en,6,0,I calls this city ordinary after the meeting.,ordinary
size,en,6,1,I calls this city large after the meeting.,large
size,en,6,2,I calls this city huge after the meeting.,huge
size,en,7,-2,the artist calls you tiny during the review.,tiny
size,en,7,-1,the artist calls you small during the review.,small
size,en,7,0,the artist calls you ordinary during the review.,ordinary
size,en,7,1,the artist calls you large during the review.,large
size,en,7,2,the artist calls you huge during the review.,huge
size,en,8,-2,the artist calls this system tiny in private.,tiny
size,en,8,-1,the artist calls this system small in private.,small
size,en,8,0,the artist calls this system ordinary in private.,ordinary
size,en,8,1,the artist calls this system large in private.,large
size,en,8,2,the artist calls this system huge in private.,huge
size,en,9,-2,the user calls this city tiny during the review.,tiny
size,en,9,-1,the user calls this city small during the review.,small
size,en,9,0,the user calls this city ordinary during the review.,ordinary
size,en,9,1,the user calls this city large during the review.,large
size,en,9,2,the user calls this city huge during the review.,huge
size,en,10,-2,the researcher calls this film tiny in private.,tiny
size,en,10,-1,the researcher calls this film small in private.,small
size,en,10,0,the researcher calls this film ordinary in private.,ordinary
size,en,10,1,the researcher calls this film large in private.,large
size,en,10,2,the researcher calls this film huge in private.,huge
size,en,11,-2,the user calls you tiny in private.,tiny
size,en,11,-1,the user calls you small in private.,small
size,en,11,0,the user calls you ordinary in private.,ordinary
size,en,11,1,the user calls you large in private.,large
size,en,11,2,the user calls you huge in private.,huge
size,en,12,-2,the researcher calls the design tiny at the end.,tiny
size,en,12,-1,the researcher calls the design small at the end.,small
size,en,12,0,the researcher calls the design ordinary at the end.,ordinary
size,en,12,1,the researcher calls the design large at the end.,large
size,en,12,2,the researcher calls the design huge at the end.,huge
size,en,13,-2,I calls the proposal tiny after the meeting.,tiny
size,en,13,-1,I calls the proposal small after the meeting.,small
size,en,13,0,I calls the proposal ordinary after the meeting.,ordinary
size,en,13,1,I calls the proposal large after the meeting.,large
