model,base_id,class,variant_id,source,target,delta_norm
distilgpt2,9,past_to_future,3,The scientist helped the family.,The scientist is likely to help the family.,8.829257011413574
distilgpt2,9,past_to_future,4,The scientist helped the family.,The scientist plans to help the family.,7.182458400726318
distilgpt2,9,certainty_to_uncertainty,0,The scientist helped the family.,The scientist may have helped the family.,8.618133544921875
distilgpt2,9,certainty_to_uncertainty,1,The scientist helped the family.,The scientist might have helped the family.,12.60326862335205
distilgpt2,9,certainty_to_uncertainty,2,The scientist helped the family.,It is possible that the scientist helped the family.,17.641769409179688
distilgpt2,9,certainty_to_uncertainty,3,The scientist helped the family.,There is a chance that the scientist helped the family.,19.054418563842773
distilgpt2,9,certainty_to_uncertainty,4,The scientist helped the family.,The scientist probably helped the family.,13.005351066589355
distilgpt2,9,active_to_passive,0,The scientist helped the family.,The family was helped by the scientist.,11.221464157104492
distilgpt2,9,active_to_passive,1,The scientist helped the family.,The family had been helped by the scientist.,15.141915321350098
distilgpt2,9,active_to_passive,2,The scientist helped the family.,The family got helped by the scientist.,14.220949172973633
distilgpt2,9,active_to_passive,3,The scientist helped the family.,The family was successfully helped by the scientist.,12.925127029418945
distilgpt2,9,active_to_passive,4,The scientist helped the family.,The family was eventually helped by the scientist.,15.284563064575195
distilgpt2,9,formalization,0,The scientist helped the family.,It is true that the scientist helped the family.,18.427288055419922
distilgpt2,9,formalization,1,The scientist helped the family.,The statement that the scientist helped the family is true.,16.068355560302734
distilgpt2,9,formalization,2,The scientist helped the family.,One can state that the scientist helped the family.,18.026782989501953
distilgpt2,9,formalization,3,The scientist helped the family.,It can be formally said that the scientist helped the family.,18.014101028442383
distilgpt2,9,formalization,4,The scientist helped the family.,The fact is that the scientist helped the family.,9.486825942993164
distilgpt2,10,negation,0,The biologist prepared the document.,The biologist did not prepare the document.,13.173985481262207
distilgpt2,10,negation,1,The biologist prepared the document.,The biologist never prepared the document.,13.406410217285156
distilgpt2,10,negation,2,The biologist prepared the document.,The biologist failed to prepare the document.,8.57695198059082
distilgpt2,10,negation,3,The biologist prepared the document.,The biologist was unable to prepare the document.,13.390389442443848
distilgpt2,10,negation,4,The biologist prepared the document.,The biologist could not prepare the document.,17.796873092651367
distilgpt2,10,question,0,The biologist prepared the document.,Did the biologist prepare the document?,8.171265602111816
distilgpt2,10,question,1,The biologist prepared the document.,Was it true that the biologist prepared the document?,12.249734878540039
distilgpt2,10,question,2,The biologist prepared the document.,Could the biologist have prepared the document?,13.785475730895996
distilgpt2,10,question,3,The biologist prepared the document.,Is there evidence that the biologist prepared the document?,14.957151412963867
distilgpt2,10,question,4,The biologist prepared the document.,Can we confirm that the biologist prepared the document?,15.962723731994629
distilgpt2,10,past_to_future,0,The biologist prepared the document.,The biologist will prepare the document.,12.703993797302246
distilgpt2,10,past_to_future,1,The biologist prepared the document.,The biologist is going to prepare the document.,9.020448684692383
distilgpt2,10,past_to_future,2,The biologist prepared the document.,The biologist is expected to prepare the document.,10.068902015686035
distilgpt2,10,past_to_future,3,The biologist prepared the document.,The biologist is likely to prepare the document.,12.840290069580078
distilgpt2,10,past_to_future,4,The biologist prepared the document.,The biologist plans to prepare the document.,9.421666145324707
distilgpt2,10,certainty_to_uncertainty,0,The biologist prepared the document.,The biologist may have prepared the document.,14.071430206298828
distilgpt2,10,certainty_to_uncertainty,1,The biologist prepared the document.,The biologist might have prepared the document.,17.724353790283203
distilgpt2,10,certainty_to_uncertainty,2,The biologist prepared the document.,It is possible that the biologist prepared the document.,17.40837287902832
distilgpt2,10,certainty_to_uncertainty,3,The biologist prepared the document.,There is a chance that the biologist prepared the document.,18.123397827148438
distilgpt2,10,certainty_to_uncertainty,4,The biologist prepared the document.,The biologist probably prepared the document.,16.992141723632812
distilgpt2,10,active_to_passive,0,The biologist prepared the document.,The document was prepared by the biologist.,21.421466827392578
distilgpt2,10,active_to_passive,1,The biologist prepared the document.,The document had been prepared by the biologist.,23.355823516845703
distilgpt2,10,active_to_passive,2,The biologist prepared the document.,The document got prepared by the biologist.,23.92860221862793
distilgpt2,10,active_to_passive,3,The biologist prepared the document.,The document was successfully prepared by the biologist.,24.943117141723633
distilgpt2,10,active_to_passive,4,The biologist prepared the document.,The document was eventually prepared by the biologist.,23.035808563232422
distilgpt2,10,formalization,0,The biologist prepared the document.,It is true that the biologist prepared the document.,16.799848556518555
distilgpt2,10,formalization,1,The biologist prepared the document.,The statement that the biologist prepared the document is true.,19.022903442382812
distilgpt2,10,formalization,2,The biologist prepared the document.,One can state that the biologist prepared the document.,17.72479248046875
distilgpt2,10,formalization,3,The biologist prepared the document.,It can be formally said that the biologist prepared the document.,16.917442321777344
distilgpt2,10,formalization,4,The biologist prepared the document.,The fact is that the biologist prepared the document.,9.392059326171875
distilgpt2,11,negation,0,The historian created the garden.,The historian did not create the garden.,14.419694900512695
distilgpt2,11,negation,1,The historian created the garden.,The historian never created the garden.,13.520216941833496
distilgpt2,11,negation,2,The historian created the garden.,The historian failed to create the garden.,9.174518585205078
distilgpt2,11,negation,3,The historian created the garden.,The historian was unable to create the garden.,11.935469627380371
distilgpt2,11,negation,4,The historian created the garden.,The historian could not create the garden.,15.521246910095215
distilgpt2,11,question,0,The historian created the garden.,Did the historian create the garden?,8.564847946166992
distilgpt2,11,question,1,The historian created the garden.,Was it true that the historian created the garden?,12.397955894470215
distilgpt2,11,question,2,The historian created the garden.,Could the historian have created the garden?,13.43278694152832
distilgpt2,11,question,3,The historian created the garden.,Is there evidence that the historian created the garden?,14.98671817779541
distilgpt2,11,question,4,The historian created the garden.,Can we confirm that the historian created the garden?,14.128735542297363
distilgpt2,11,past_to_future,0,The historian created the garden.,The historian will create the garden.,11.293614387512207
distilgpt2,11,past_to_future,1,The historian created the garden.,The historian is going to create the garden.,8.777124404907227
distilgpt2,11,past_to_future,2,The historian created the garden.,The historian is expected to create the garden.,9.077303886413574
