model,base_id,syntax_family,class,source,target,delta_norm
roberta-base,6,temporal_clause,formalization,"After the chef observed the patient, the situation changed.","It is true that after the chef observed the patient, the situation changed.",1.1381365060806274
roberta-base,6,reported_statement,negation,The report said that the chef observed the patient.,The report said that the chef did not observe the patient.,0.9790080785751343
roberta-base,6,reported_statement,question,The report said that the chef observed the patient.,Did the report say that the chef observed the patient?,1.429702639579773
roberta-base,6,reported_statement,future,The report said that the chef observed the patient.,The report said that the chef will observe the patient.,0.9763919115066528
roberta-base,6,reported_statement,uncertainty,The report said that the chef observed the patient.,The report said that the chef may have observed the patient.,1.0400707721710205
roberta-base,6,reported_statement,passive,The report said that the chef observed the patient.,The report said that the patient was observed by the chef.,0.8480950593948364
roberta-base,6,reported_statement,formalization,The report said that the chef observed the patient.,It is true that the report said that the chef observed the patient.,1.440333366394043
roberta-base,6,conditional,negation,"If the chef observed the patient, the result mattered.","If the chef did not observe the patient, the result mattered.",0.9428792595863342
roberta-base,6,conditional,question,"If the chef observed the patient, the result mattered.",Did the result matter if the chef observed the patient?,1.1537554264068604
roberta-base,6,conditional,future,"If the chef observed the patient, the result mattered.","If the chef will observe the patient, the result will matter.",1.3025951385498047
roberta-base,6,conditional,uncertainty,"If the chef observed the patient, the result mattered.","If the chef may have observed the patient, the result mattered.",0.968004047870636
roberta-base,6,conditional,passive,"If the chef observed the patient, the result mattered.","If the patient was observed by the chef, the result mattered.",0.8164634704589844
roberta-base,6,conditional,formalization,"If the chef observed the patient, the result mattered.","It is true that if the chef observed the patient, the result mattered.",1.2814794778823853
roberta-base,7,simple_svo,negation,The pilot reported the patient.,The pilot did not report the patient.,1.6589266061782837
roberta-base,7,simple_svo,question,The pilot reported the patient.,Did the pilot report the patient?,1.7793123722076416
roberta-base,7,simple_svo,future,The pilot reported the patient.,The pilot will report the patient.,1.365046501159668
roberta-base,7,simple_svo,uncertainty,The pilot reported the patient.,The pilot may have reported the patient.,1.5262452363967896
roberta-base,7,simple_svo,passive,The pilot reported the patient.,The patient was reported by the pilot.,1.4856475591659546
roberta-base,7,simple_svo,formalization,The pilot reported the patient.,It is true that the pilot reported the patient.,2.0604183673858643
roberta-base,7,with_context,negation,The pilot reported the patient before the deadline.,The pilot did not report the patient before the deadline.,1.0632145404815674
