model,base_id,syntax_family,class,source,target,delta_norm
distilroberta-base,6,relative_clause,uncertainty,The person who observed the patient was the chef.,The person who may have observed the patient was the chef.,1.01321542263031
distilroberta-base,6,relative_clause,passive,The person who observed the patient was the chef.,The person by whom the patient was observed was the chef.,1.2417601346969604
distilroberta-base,6,relative_clause,formalization,The person who observed the patient was the chef.,It is true that the person who observed the patient was the chef.,1.4038418531417847
distilroberta-base,6,temporal_clause,negation,"After the chef observed the patient, the situation changed.","After the chef did not observe the patient, the situation changed.",0.8292917013168335
distilroberta-base,6,temporal_clause,question,"After the chef observed the patient, the situation changed.",Did the situation change after the chef observed the patient?,1.2232019901275635
distilroberta-base,6,temporal_clause,future,"After the chef observed the patient, the situation changed.","After the chef will observe the patient, the situation will change.",1.3344868421554565
distilroberta-base,6,temporal_clause,uncertainty,"After the chef observed the patient, the situation changed.","After the chef may have observed the patient, the situation changed.",0.8625261783599854
distilroberta-base,6,temporal_clause,passive,"After the chef observed the patient, the situation changed.","After the patient was observed by the chef, the situation changed.",0.7761957049369812
distilroberta-base,6,temporal_clause,formalization,"After the chef observed the patient, the situation changed.","It is true that after the chef observed the patient, the situation changed.",1.2766625881195068
distilroberta-base,6,reported_statement,negation,The report said that the chef observed the patient.,The report said that the chef did not observe the patient.,0.9239559769630432
distilroberta-base,6,reported_statement,question,The report said that the chef observed the patient.,Did the report say that the chef observed the patient?,1.3660732507705688
distilroberta-base,6,reported_statement,future,The report said that the chef observed the patient.,The report said that the chef will observe the patient.,0.8331944346427917
distilroberta-base,6,reported_statement,uncertainty,The report said that the chef observed the patient.,The report said that the chef may have observed the patient.,0.9268735647201538
distilroberta-base,6,reported_statement,passive,The report said that the chef observed the patient.,The report said that the patient was observed by the chef.,0.7338594198226929
distilroberta-base,6,reported_statement,formalization,The report said that the chef observed the patient.,It is true that the report said that the chef observed the patient.,1.2958660125732422
distilroberta-base,6,conditional,negation,"If the chef observed the patient, the result mattered.","If the chef did not observe the patient, the result mattered.",0.863530695438385
distilroberta-base,6,conditional,question,"If the chef observed the patient, the result mattered.",Did the result matter if the chef observed the patient?,1.0497498512268066
distilroberta-base,6,conditional,future,"If the chef observed the patient, the result mattered.","If the chef will observe the patient, the result will matter.",1.214281439781189
